LapNumber,Stint,CompoundCode,LapDelta,AvgLapInStint,TireDegradation,will_pit_next_lap
48.0,2.0,2,-1.2439999999999998,78.56433333333332,-6.682999999999993,0
49.0,2.0,2,0.5649999999999977,78.544,-6.117999999999995,0
50.0,2.0,2,-0.32099999999999795,78.21066666666667,-6.438999999999993,0
51.0,2.0,2,-0.394999999999996,78.16033333333334,-6.833999999999989,0
52.0,2.0,2,0.5210000000000008,78.09533333333334,-6.312999999999988,0
54.0,2.0,2,-0.9540000000000077,77.81933333333333,-7.266999999999996,0
55.0,2.0,2,0.0870000000000033,77.70400000000001,-7.179999999999993,0
57.0,2.0,2,0.19599999999999795,77.48033333333333,-6.983999999999995,0
58.0,2.0,2,-0.6119999999999948,77.37066666666668,-7.595999999999989,0
59.0,2.0,2,0.006000000000000227,77.234,-7.589999999999989,0
60.0,2.0,2,-0.6200000000000045,76.82533333333333,-8.209999999999994,0
61.0,2.0,2,0.44899999999999807,76.77033333333333,-7.760999999999996,0
62.0,2.0,2,0.590999999999994,76.91033333333333,-7.170000000000002,0
63.0,2.0,2,-0.4829999999999899,77.096,-7.652999999999992,0
64.0,2.0,2,-0.41100000000000136,76.995,-8.063999999999993,0
65.0,2.0,2,0.046999999999997044,76.71266666666666,-8.016999999999996,0
66.0,2.0,2,-0.117999999999995,76.552,-8.134999999999991,0
67.0,2.0,2,-0.5480000000000018,76.34566666666667,-8.682999999999993,0
68.0,2.0,2,0.14099999999999113,76.17066666666666,-8.542000000000002,0
69.0,2.0,2,0.291000000000011,76.132,-8.25099999999999,0
70.0,2.0,2,-0.6060000000000088,76.074,-8.857,0
71.0,2.0,2,-0.6049999999999898,75.76733333333334,-9.461999999999989,0
72.0,2.0,2,0.3849999999999909,75.492,-9.076999999999998,0
73.0,2.0,2,0.671999999999997,75.64266666666667,-8.405000000000001,0
74.0,2.0,2,-0.11399999999999011,75.957,-8.518999999999991,0
75.0,2.0,2,0.2819999999999965,76.23700000000001,-8.236999999999995,0
76.0,2.0,2,0.4210000000000065,76.43333333333334,-7.815999999999988,0
77.0,2.0,2,0.125,76.70933333333333,-7.690999999999988,0
78.0,2.0,2,1.7029999999999887,77.459,-5.9879999999999995,0
4.0,2.0,2,-2.5010000000000048,84.0325,-2.5010000000000048,0
5.0,2.0,2,-0.6349999999999909,83.404,-3.1359999999999957,0
6.0,2.0,2,-0.3430000000000035,82.24433333333333,-3.478999999999999,0
7.0,2.0,2,-0.9759999999999991,81.593,-4.454999999999998,0
8.0,2.0,2,-0.008000000000009777,81.15066666666667,-4.463000000000008,0
9.0,2.0,2,-0.4229999999999876,80.68166666666666,-4.885999999999996,0
10.0,2.0,2,0.5749999999999886,80.72966666666666,-4.311000000000007,0
11.0,2.0,2,-0.10199999999998965,80.74633333333333,-4.412999999999997,0
12.0,2.0,2,-0.9369999999999976,80.59166666666667,-5.349999999999994,0
13.0,2.0,2,-0.11300000000001376,80.20766666666667,-5.463000000000008,0
14.0,2.0,2,-0.43499999999998806,79.71266666666666,-5.897999999999996,0
15.0,2.0,2,0.39000000000000057,79.66000000000001,-5.507999999999996,0
16.0,2.0,2,-0.13800000000000523,79.599,-5.646000000000001,0
18.0,2.0,2,-0.23900000000000432,79.60333333333334,-5.885000000000005,0
19.0,2.0,2,-0.117999999999995,79.43833333333333,-6.003,0
20.0,2.0,2,-0.23699999999999477,79.24033333333334,-6.239999999999995,0
21.0,2.0,2,-0.060000000000002274,79.10200000000002,-6.299999999999997,0
22.0,2.0,2,-0.0020000000000095497,79.00233333333334,-6.302000000000007,0
23.0,2.0,2,0.21300000000000807,79.05266666666667,-6.088999999999999,0
24.0,2.0,2,-0.49500000000000455,78.95800000000001,-6.584000000000003,0
25.0,2.0,2,-0.0589999999999975,78.84433333333334,-6.643000000000001,0
26.0,2.0,2,-0.24399999999999977,78.57833333333333,-6.8870000000000005,0
27.0,2.0,2,0.32399999999999807,78.58533333333332,-6.563000000000002,0
28.0,2.0,2,0.5180000000000007,78.78466666666667,-6.045000000000002,0
29.0,2.0,2,-0.4719999999999942,78.908,-6.516999999999996,0
30.0,2.0,2,-0.36299999999999955,78.80233333333335,-6.8799999999999955,0
31.0,2.0,2,0.37699999999999534,78.64966666666668,-6.503,0
32.0,2.0,2,0.7579999999999956,78.907,-5.7450000000000045,0
33.0,2.0,2,-0.3049999999999926,79.18366666666667,-6.049999999999997,0
34.0,2.0,2,0.009999999999990905,79.33800000000001,-6.040000000000006,0
35.0,2.0,2,-0.5289999999999964,79.06333333333333,-6.569000000000003,0
36.0,2.0,2,-0.132000000000005,78.84633333333333,-6.701000000000008,0
37.0,2.0,2,-0.6239999999999952,78.41799999999999,-7.325000000000003,0
38.0,2.0,2,0.036000000000001364,78.178,-7.2890000000000015,0
39.0,2.0,2,0.3089999999999975,78.085,-6.980000000000004,0
40.0,2.0,2,0.5210000000000008,78.37366666666667,-6.459000000000003,0
41.0,2.0,2,-0.3049999999999926,78.54866666666668,-6.763999999999996,0
42.0,2.0,2,0.9170000000000016,78.92633333333333,-5.846999999999994,0
43.0,2.0,2,0.35999999999999943,79.25033333333333,-5.486999999999995,0
45.0,2.0,2,-1.899000000000001,79.043,-7.385999999999996,0
46.0,2.0,2,0.31799999999999784,78.63600000000001,-7.067999999999998,0
47.0,2.0,2,-0.07399999999999807,78.08433333333333,-7.141999999999996,0
48.0,2.0,2,-0.16600000000001103,78.11033333333333,-7.308000000000007,0
49.0,2.0,2,0.2020000000000124,78.09766666666667,-7.1059999999999945,0
50.0,2.0,2,0.04099999999999682,78.12333333333333,-7.064999999999998,0
51.0,2.0,2,-0.44599999999999795,78.05566666666668,-7.510999999999996,0
52.0,2.0,2,0.4509999999999934,78.071,-7.060000000000002,0
53.0,2.0,2,-0.6530000000000058,77.855,-7.713000000000008,0
54.0,2.0,2,0.2680000000000007,77.877,-7.445000000000007,0
57.0,2.0,2,-0.022999999999996135,77.741,-7.4680000000000035,0
58.0,2.0,2,-0.4200000000000017,77.68266666666666,-7.888000000000005,0
59.0,2.0,2,-0.27299999999999613,77.444,-8.161000000000001,0
60.0,2.0,2,-0.4270000000000067,77.07066666666667,-8.588000000000008,0
61.0,2.0,2,0.9190000000000111,77.14366666666668,-7.668999999999997,0
62.0,2.0,2,-1.588000000000008,76.77833333333332,-9.257000000000005,0
63.0,2.0,2,0.8500000000000085,76.83866666666667,-8.406999999999996,0
64.0,2.0,2,-1.1340000000000003,76.21466666666667,-9.540999999999997,0
65.0,2.0,2,1.4009999999999962,76.587,-8.14,0
66.0,2.0,2,-0.929000000000002,76.36633333333333,-9.069000000000003,0
67.0,2.0,2,-0.09900000000000375,76.49066666666666,-9.168000000000006,0
68.0,2.0,2,0.05700000000000216,76.16699999999999,-9.111000000000004,0
69.0,2.0,2,0.1419999999999959,76.20033333333333,-8.969000000000008,0
70.0,2.0,2,0.8990000000000009,76.56633333333332,-8.070000000000007,0
71.0,2.0,2,-0.6039999999999992,76.712,-8.674000000000007,0
73.0,2.0,2,-0.32399999999999807,76.70233333333333,-8.998000000000005,0
74.0,2.0,2,0.14400000000000546,76.441,-8.854,0
75.0,2.0,2,0.08799999999999386,76.41033333333333,-8.766000000000005,0
78.0,2.0,2,0.7790000000000106,76.74733333333334,-7.986999999999995,0
4.0,2.0,2,-2.63900000000001,83.6335,-2.63900000000001,0
5.0,2.0,2,-0.2949999999999875,83.09533333333333,-2.9339999999999975,0
6.0,2.0,2,-0.6650000000000063,81.89566666666667,-3.5990000000000038,0
7.0,2.0,2,-0.5459999999999923,81.39366666666668,-4.144999999999996,0
8.0,2.0,2,0.25,81.07333333333334,-3.894999999999996,0
9.0,2.0,2,-1.152000000000001,80.59066666666668,-5.046999999999997,0
10.0,2.0,2,0.9839999999999947,80.61800000000001,-4.063000000000002,0
11.0,2.0,2,0.007999999999995566,80.56466666666667,-4.055000000000007,0
12.0,2.0,2,-0.762999999999991,80.641,-4.817999999999998,0
13.0,2.0,2,-1.3900000000000006,79.926,-6.207999999999998,0
14.0,2.0,2,1.2689999999999912,79.63133333333333,-4.939000000000007,0
15.0,2.0,2,0.25,79.67433333333334,-4.689000000000007,0
16.0,2.0,2,-0.4350000000000023,80.03566666666667,-5.124000000000009,0
17.0,2.0,2,0.19900000000001228,80.04033333333332,-4.924999999999997,0
18.0,2.0,2,-0.19600000000001216,79.89633333333332,-5.121000000000009,0
19.0,2.0,2,-0.6529999999999916,79.67966666666666,-5.774000000000001,0
20.0,2.0,2,-0.12399999999999523,79.35533333333332,-5.897999999999996,0
21.0,2.0,2,-0.45400000000000773,78.945,-6.352000000000004,0
22.0,2.0,2,-0.016000000000005343,78.747,-6.368000000000009,0
23.0,2.0,2,0.0730000000000075,78.61466666666666,-6.295000000000002,0
24.0,2.0,2,-0.02200000000000557,78.62633333333332,-6.317000000000007,0
25.0,2.0,2,0.14800000000001035,78.69266666666667,-6.168999999999997,0
28.0,2.0,2,0.006999999999990791,78.73700000000001,-6.162000000000006,0
29.0,2.0,2,0.2190000000000083,78.86166666666666,-5.942999999999998,0
30.0,2.0,2,0.3859999999999957,79.06566666666667,-5.557000000000002,0
31.0,2.0,2,-0.9470000000000027,78.95166666666667,-6.504000000000005,0
34.0,2.0,2,0.5289999999999964,78.941,-5.9750000000000085,0
35.0,2.0,2,-0.37299999999999045,78.67733333333332,-6.347999999999999,0
36.0,2.0,2,0.277000000000001,78.82166666666666,-6.070999999999998,0
37.0,2.0,2,-0.27000000000001023,78.69966666666666,-6.341000000000008,0
38.0,2.0,2,0.11899999999999977,78.74166666666666,-6.222000000000008,0
39.0,2.0,2,-0.3689999999999998,78.56833333333333,-6.591000000000008,0
40.0,2.0,2,0.5889999999999986,78.68133333333333,-6.0020000000000095,0
42.0,2.0,2,0.8440000000000083,79.036,-5.158000000000001,0
43.0,2.0,2,-1.5970000000000084,78.98133333333332,-6.75500000000001,0
44.0,2.0,2,0.07900000000000773,78.75666666666667,-6.676000000000002,0
45.0,2.0,2,-0.1950000000000074,78.18566666666666,-6.871000000000009,0
46.0,2.0,2,0.541000000000011,78.32733333333333,-6.329999999999998,0
47.0,2.0,2,-0.22400000000000375,78.368,-6.554000000000002,0
48.0,2.0,2,-0.0040000000000048885,78.47233333333334,-6.558000000000007,0
49.0,2.0,2,-0.25900000000000034,78.30999999999999,-6.817000000000007,0
50.0,2.0,2,0.21399999999999864,78.29366666666667,-6.603000000000009,0
52.0,2.0,2,-0.13599999999999568,78.23333333333333,-6.739000000000004,0
53.0,2.0,2,-0.605000000000004,78.05766666666666,-7.344000000000008,0
54.0,2.0,2,-0.2469999999999999,77.72833333333334,-7.591000000000008,0
55.0,2.0,2,0.08299999999999841,77.472,-7.50800000000001,0
56.0,2.0,2,0.01100000000000989,77.421,-7.497,0
57.0,2.0,2,-0.1560000000000059,77.40033333333334,-7.653000000000006,0
58.0,2.0,2,0.04399999999999693,77.36666666666667,-7.609000000000009,0
60.0,2.0,2,-0.7269999999999897,77.087,-8.335999999999999,0
61.0,2.0,2,0.15399999999999636,76.91066666666667,-8.182000000000002,0
62.0,2.0,2,0.32399999999999807,76.82766666666667,-7.858000000000004,0
63.0,2.0,2,-0.17399999999999238,76.929,-8.031999999999996,0
64.0,2.0,2,-0.012000000000000455,76.97500000000001,-8.043999999999997,0
65.0,2.0,2,-0.5180000000000007,76.74033333333334,-8.561999999999998,0
66.0,2.0,2,0.24899999999999523,76.64666666666666,-8.313000000000002,0
67.0,2.0,2,-0.04399999999999693,76.54233333333333,-8.357,0
68.0,2.0,2,0.0049999999999954525,76.61233333333332,-8.352000000000004,0
69.0,2.0,2,0.769999999999996,76.85600000000001,-7.582000000000008,0
70.0,2.0,2,-0.10099999999999909,77.08066666666666,-7.683000000000007,0
71.0,2.0,2,-0.08599999999999852,77.27499999999999,-7.7690000000000055,0
72.0,2.0,2,-0.5319999999999965,77.03533333333333,-8.301000000000002,0
73.0,2.0,2,-0.3709999999999951,76.70566666666667,-8.671999999999997,0
75.0,2.0,2,0.36299999999999955,76.52566666666667,-8.308999999999997,0
76.0,2.0,2,-0.054000000000002046,76.50500000000001,-8.363,0
77.0,2.0,2,0.14399999999999125,76.656,-8.219000000000008,0
78.0,2.0,2,0.3920000000000101,76.81666666666666,-7.826999999999998,0
3.0,2.0,2,-40.452,109.882,-40.452,0
4.0,2.0,2,-6.132000000000005,101.096,-46.584,0
5.0,2.0,2,0.21999999999999886,85.64133333333332,-46.364000000000004,0
6.0,2.0,2,-0.9959999999999951,83.33866666666667,-47.36,0
7.0,2.0,2,-0.0010000000000047748,83.07966666666667,-47.361000000000004,0
8.0,2.0,2,-0.31399999999999295,82.64266666666667,-47.675,0
9.0,2.0,2,-0.9050000000000011,82.236,-48.58,0
10.0,2.0,2,0.4479999999999933,81.979,-48.132000000000005,0
11.0,2.0,2,-0.44599999999999795,81.67800000000001,-48.578,0
12.0,2.0,2,-0.2530000000000001,81.59433333333334,-48.831,0
13.0,2.0,2,0.1389999999999958,81.40766666666667,-48.69200000000001,0
14.0,2.0,2,-0.024999999999991473,81.36133333333333,-48.717,0
15.0,2.0,2,-0.21399999999999864,81.32800000000002,-48.931,0
16.0,2.0,2,-0.05200000000000671,81.23100000000001,-48.983000000000004,0
17.0,2.0,2,-0.26300000000000523,81.05466666666666,-49.24600000000001,0
18.0,2.0,2,0.24600000000000932,81.03166666666665,-49.0,0
19.0,2.0,2,0.20199999999999818,81.09333333333332,-48.798,0
20.0,2.0,2,-0.3680000000000092,81.12,-49.16600000000001,0
21.0,2.0,2,-0.125,81.02300000000001,-49.29100000000001,0
22.0,2.0,2,0.03200000000001069,80.86933333333333,-49.259,0
23.0,2.0,2,-0.1869999999999976,80.776,-49.446,0
24.0,2.0,2,-0.31400000000000716,80.61966666666667,-49.760000000000005,0
25.0,2.0,2,0.6809999999999974,80.67966666666666,-49.07900000000001,0
26.0,2.0,2,-0.33799999999999386,80.68933333333332,-49.417,0
27.0,2.0,2,0.6739999999999924,81.02833333333332,-48.74300000000001,0
28.0,2.0,2,0.20100000000000762,81.20733333333332,-48.542,0
29.0,2.0,2,-0.30100000000000193,81.39866666666666,-48.843,0
30.0,2.0,2,-0.3649999999999949,81.24366666666667,-49.208,0
31.0,2.0,2,-0.19700000000000273,80.956,-49.405,0
33.0,2.0,2,-0.30800000000000693,80.66600000000001,-49.71300000000001,0
34.0,2.0,2,0.4450000000000074,80.646,-49.268,0
35.0,2.0,2,-0.29999999999999716,80.59166666666668,-49.568,0
36.0,2.0,2,0.5859999999999985,80.83533333333334,-48.982,0
37.0,2.0,2,0.23199999999999932,81.008,-48.75,0
38.0,2.0,2,-0.25900000000000034,81.19433333333333,-49.009,0
39.0,2.0,2,0.1559999999999917,81.23733333333332,-48.85300000000001,0
40.0,2.0,2,-0.3849999999999909,81.07466666666666,-49.238,0
41.0,2.0,2,4.347999999999999,82.44766666666668,-44.89,0
42.0,2.0,2,-3.6910000000000025,82.53833333333334,-48.581,0
43.0,2.0,2,-0.47400000000000375,82.59933333333333,-49.05500000000001,0
44.0,2.0,2,-3.049999999999997,80.19433333333332,-52.105000000000004,0
45.0,2.0,2,3.7579999999999956,80.27233333333334,-48.34700000000001,0
46.0,2.0,2,-4.588999999999999,78.97866666666665,-52.93600000000001,0
47.0,2.0,2,3.899000000000001,80.00133333333333,-49.037000000000006,0
48.0,2.0,2,-2.7890000000000015,78.84166666666665,-51.82600000000001,0
49.0,2.0,2,1.5550000000000068,79.73,-50.271,0
50.0,2.0,2,-0.04099999999999682,79.30499999999999,-50.312,0
51.0,2.0,2,2.8870000000000005,80.772,-47.425,0
53.0,2.0,2,-2.6040000000000134,80.85266666666668,-50.02900000000001,0
54.0,2.0,2,-0.9029999999999916,80.646,-50.932,0
55.0,2.0,2,0.2809999999999917,79.57066666666667,-50.65100000000001,0
56.0,2.0,2,2.5500000000000114,80.21333333333332,-48.101,0
57.0,2.0,2,-2.335000000000008,80.37866666666667,-50.43600000000001,0
59.0,2.0,2,-0.73599999999999,80.205,-51.172,0
60.0,2.0,2,0.29399999999999693,79.27933333333334,-50.878,0
61.0,2.0,2,-0.4590000000000032,78.979,-51.337,0
62.0,2.0,2,0.20600000000000307,78.99266666666666,-51.131,0
64.0,2.0,2,-0.3400000000000034,78.795,-51.471000000000004,0
65.0,2.0,2,0.09300000000000352,78.78133333333334,-51.378,0
66.0,2.0,2,-0.4819999999999993,78.53833333333334,-51.86,0
67.0,2.0,2,-0.029000000000010573,78.399,-51.88900000000001,0
68.0,2.0,2,-0.10299999999999443,78.19433333333333,-51.992000000000004,0
70.0,2.0,2,0.5900000000000034,78.347,-51.402,0
71.0,2.0,2,-0.597999999999999,78.31,-52.0,0
72.0,2.0,2,-0.04000000000000625,78.294,-52.040000000000006,0
73.0,2.0,2,0.4440000000000026,78.22933333333333,-51.596000000000004,0
74.0,2.0,2,1.8460000000000036,78.97933333333333,-49.75,0
75.0,2.0,2,-1.713000000000008,79.17166666666667,-51.46300000000001,0
76.0,2.0,2,0.2850000000000108,79.31099999999999,-51.178,0
4.0,2.0,1,-2.4510000000000076,84.0935,-2.4510000000000076,0
5.0,2.0,1,0.1770000000000067,83.744,-2.274000000000001,0
6.0,2.0,1,-0.03300000000000125,82.97500000000001,-2.307000000000002,0
7.0,2.0,1,-1.5969999999999942,82.49066666666668,-3.9039999999999964,0
8.0,2.0,1,0.19699999999998852,82.01299999999999,-3.707000000000008,0
9.0,2.0,1,-0.17899999999998784,81.48666666666666,-3.8859999999999957,0
10.0,2.0,1,0.09799999999999898,81.52533333333334,-3.7879999999999967,0
11.0,2.0,1,-0.07900000000000773,81.472,-3.8670000000000044,0
12.0,2.0,1,-1.1359999999999957,81.09966666666666,-5.003,0
13.0,2.0,1,0.20900000000000318,80.76433333333334,-4.793999999999997,0
14.0,2.0,1,-0.2530000000000001,80.371,-5.046999999999997,0
15.0,2.0,1,-0.07000000000000739,80.33300000000001,-5.117000000000004,0
16.0,2.0,1,-0.2890000000000015,80.129,-5.406000000000006,0
17.0,2.0,1,0.23700000000000898,80.08833333333334,-5.168999999999997,0
18.0,2.0,1,-0.7120000000000033,79.83366666666666,-5.881,0
19.0,2.0,1,0.7189999999999941,79.915,-5.162000000000006,0
21.0,2.0,1,-0.3689999999999998,79.79433333333333,-5.531000000000006,0
22.0,2.0,1,-0.0969999999999942,79.87866666666667,-5.628,0
23.0,2.0,1,-0.29399999999999693,79.62533333333333,-5.921999999999997,0
24.0,2.0,1,0.08699999999998909,79.524,-5.835000000000008,0
25.0,2.0,1,-0.8329999999999984,79.17733333333332,-6.668000000000006,0
26.0,2.0,1,0.355000000000004,79.047,-6.313000000000002,0
27.0,2.0,1,-0.07899999999999352,78.86133333333333,-6.391999999999996,0
29.0,2.0,1,-0.3030000000000115,78.85233333333333,-6.695000000000007,0
30.0,2.0,1,0.18700000000001182,78.78733333333334,-6.507999999999996,0
31.0,2.0,1,0.28999999999999204,78.84533333333333,-6.2180000000000035,0
32.0,2.0,1,0.021000000000000796,79.01133333333334,-6.197000000000003,0
33.0,2.0,1,-0.2120000000000033,79.04433333333334,-6.409000000000006,0
35.0,2.0,1,1.5379999999999967,79.49333333333333,-4.871000000000009,0
36.0,2.0,1,-0.7199999999999989,79.69533333333332,-5.591000000000008,0
37.0,2.0,1,-0.9709999999999894,79.64433333333334,-6.561999999999998,0
38.0,2.0,1,-0.31100000000000705,78.977,-6.873000000000005,0
39.0,2.0,1,0.0040000000000048885,78.551,-6.869,0
40.0,2.0,1,-0.31100000000000705,78.345,-7.180000000000007,0
41.0,2.0,1,0.16900000000001114,78.29899999999999,-7.010999999999996,0
42.0,2.0,1,-0.10400000000001342,78.217,-7.115000000000009,0
43.0,2.0,1,0.480000000000004,78.39866666666667,-6.635000000000005,0
44.0,2.0,1,-0.5069999999999908,78.355,-7.141999999999996,0
45.0,2.0,1,0.27199999999999136,78.43666666666667,-6.8700000000000045,0
46.0,2.0,1,-0.06199999999999761,78.33766666666666,-6.932000000000002,0
47.0,2.0,1,-0.0730000000000075,78.38333333333334,-7.00500000000001,0
49.0,2.0,1,0.6710000000000065,78.562,-6.334000000000003,0
50.0,2.0,1,-0.5379999999999967,78.582,-6.872,0
51.0,2.0,1,-0.39799999999999613,78.49366666666667,-7.269999999999996,0
52.0,2.0,1,0.5529999999999973,78.366,-6.716999999999999,0
53.0,2.0,1,2.2890000000000015,79.18066666666667,-4.427999999999997,0
54.0,2.0,1,-2.690000000000012,79.23133333333332,-7.118000000000009,0
55.0,2.0,1,-0.8959999999999866,78.79899999999999,-8.013999999999996,0
56.0,2.0,1,-0.23400000000000887,77.52566666666667,-8.248000000000005,0
57.0,2.0,1,-0.16100000000000136,77.09533333333333,-8.409000000000006,0
58.0,2.0,1,0.23199999999999932,77.041,-8.177000000000007,0
59.0,2.0,1,-0.29999999999999716,76.96466666666667,-8.477000000000004,0
62.0,2.0,1,-0.05499999999999261,76.92366666666668,-8.531999999999996,0
63.0,2.0,1,-0.20600000000000307,76.73666666666666,-8.738,0
64.0,2.0,1,-0.4480000000000075,76.50033333333333,-9.186000000000007,0
65.0,2.0,1,-0.4819999999999993,76.12166666666667,-9.668000000000006,0
66.0,2.0,1,0.19700000000000273,75.87733333333334,-9.471000000000004,0
67.0,2.0,1,0.3089999999999975,75.88533333333334,-9.162000000000006,0
68.0,2.0,1,-0.2259999999999991,75.97866666666665,-9.388000000000005,0
69.0,2.0,1,-0.06199999999999761,75.98566666666666,-9.450000000000003,0
70.0,2.0,1,-0.617999999999995,75.68366666666667,-10.067999999999998,0
71.0,2.0,1,0.5759999999999934,75.649,-9.492000000000004,0
72.0,2.0,1,0.012000000000000455,75.639,-9.480000000000004,0
73.0,2.0,1,-0.6110000000000042,75.63133333333333,-10.091000000000008,0
74.0,2.0,1,0.14800000000001035,75.48100000000001,-9.942999999999998,0
75.0,2.0,1,0.1490000000000009,75.37633333333333,-9.793999999999997,0
76.0,2.0,1,0.22799999999999443,75.55133333333333,-9.566000000000003,0
77.0,2.0,1,-0.22100000000000364,75.60333333333334,-9.787000000000006,0
78.0,2.0,1,0.7710000000000008,75.86266666666667,-9.016000000000005,0
4.0,2.0,2,-2.6539999999999964,83.685,-2.6539999999999964,0
5.0,2.0,2,-0.38000000000000966,83.116,-3.034000000000006,0
6.0,2.0,2,-0.8149999999999977,81.833,-3.8490000000000038,0
7.0,2.0,2,0.30299999999999727,81.53566666666666,-3.5460000000000065,0
8.0,2.0,2,-1.1939999999999884,80.967,-4.739999999999995,0
9.0,2.0,2,0.2530000000000001,80.75433333333334,-4.486999999999995,0
10.0,2.0,2,0.7339999999999947,80.68533333333335,-3.753,0
11.0,2.0,2,-1.0130000000000052,80.67666666666666,-4.766000000000005,0
12.0,2.0,2,-0.27199999999999136,80.493,-5.037999999999997,0
13.0,2.0,2,0.042999999999992156,80.079,-4.9950000000000045,0
14.0,2.0,2,-0.5369999999999919,79.82366666666667,-5.5319999999999965,0
15.0,2.0,2,0.06300000000000239,79.68,-5.468999999999994,0
16.0,2.0,2,1.0359999999999872,79.86733333333335,-4.433000000000007,0
17.0,2.0,2,-0.5030000000000001,80.06599999999999,-4.936000000000007,0
18.0,2.0,2,-0.8989999999999867,79.944,-5.834999999999994,0
19.0,2.0,2,0.26799999999998647,79.56599999999999,-5.567000000000007,0
20.0,2.0,2,-0.04199999999998738,79.34166666666668,-5.608999999999995,0
21.0,2.0,2,-0.4860000000000042,79.255,-6.094999999999999,0
22.0,2.0,2,-0.028000000000005798,79.06966666666666,-6.123000000000005,0
23.0,2.0,2,0.1039999999999992,78.93299999999999,-6.0190000000000055,0
24.0,2.0,2,-0.42499999999999716,78.81666666666666,-6.444000000000003,0
25.0,2.0,2,-0.0309999999999917,78.69933333333334,-6.474999999999994,0
26.0,2.0,2,-0.4490000000000123,78.39766666666667,-6.924000000000007,0
27.0,2.0,2,1.402000000000001,78.705,-5.522000000000006,0
28.0,2.0,2,-0.20899999999998897,78.95299999999999,-5.7309999999999945,0
29.0,2.0,2,-0.5840000000000032,79.156,-6.314999999999998,0
30.0,2.0,2,-1.3710000000000093,78.43466666666667,-7.686000000000007,0
31.0,2.0,2,2.4580000000000126,78.60233333333333,-5.227999999999994,0
32.0,2.0,2,0.35199999999998965,79.082,-4.876000000000005,0
33.0,2.0,2,-1.3579999999999899,79.566,-6.233999999999995,0
34.0,2.0,2,0.23499999999999943,79.309,-5.998999999999995,0
35.0,2.0,2,-0.5480000000000018,78.752,-6.546999999999997,0
36.0,2.0,2,0.8100000000000023,78.91766666666668,-5.736999999999995,0
37.0,2.0,2,-1.6980000000000075,78.43900000000001,-7.435000000000002,0
38.0,2.0,2,0.835000000000008,78.42133333333334,-6.599999999999994,0
39.0,2.0,2,-0.10200000000000387,78.09966666666666,-6.701999999999998,0
40.0,2.0,2,0.3430000000000035,78.45833333333333,-6.358999999999995,0
41.0,2.0,2,0.06099999999999284,78.55900000000001,-6.298000000000002,0
42.0,2.0,2,0.45700000000000784,78.846,-5.840999999999994,0
43.0,2.0,2,0.4229999999999876,79.15966666666667,-5.418000000000006,0
45.0,2.0,2,-1.708999999999989,78.88333333333333,-7.126999999999995,0
46.0,2.0,2,0.8459999999999894,78.73666666666666,-6.281000000000006,0
47.0,2.0,2,-0.5899999999999892,78.25233333333334,-6.870999999999995,0
49.0,2.0,2,0.117999999999995,78.37700000000001,-6.753,0
50.0,2.0,2,0.28600000000000136,78.31500000000001,-6.466999999999999,0
51.0,2.0,2,-1.016999999999996,78.11066666666666,-7.483999999999995,0
52.0,2.0,2,0.5659999999999883,78.05566666666665,-6.918000000000006,0
53.0,2.0,2,-0.33499999999999375,77.79366666666667,-7.253,0
54.0,2.0,2,-0.016999999999995907,77.86500000000001,-7.269999999999996,0
56.0,2.0,2,0.37699999999999534,77.87333333333333,-6.893000000000001,0
58.0,2.0,2,-0.617999999999995,77.78733333333334,-7.510999999999996,0
59.0,2.0,2,-0.36700000000000443,77.58466666666666,-7.878,0
60.0,2.0,2,-1.9749999999999943,76.598,-9.852999999999994,0
61.0,2.0,2,3.8870000000000005,77.11300000000001,-5.965999999999994,0
62.0,2.0,2,-4.320000000000007,76.31033333333333,-10.286000000000001,0
63.0,2.0,2,3.4809999999999945,77.32633333333332,-6.805000000000007,0
64.0,2.0,2,-3.3939999999999912,75.91533333333332,-10.198999999999998,0
65.0,2.0,2,3.323999999999998,77.05233333333332,-6.875,0
66.0,2.0,2,-2.7279999999999944,76.11966666666667,-9.602999999999994,0
67.0,2.0,2,1.4379999999999882,76.79766666666666,-8.165000000000006,0
68.0,2.0,2,-1.2519999999999953,75.95033333333333,-9.417000000000002,0
69.0,2.0,2,0.6230000000000047,76.22,-8.793999999999997,0
70.0,2.0,2,0.8990000000000009,76.31,-7.894999999999996,0
71.0,2.0,2,0.0969999999999942,76.84966666666668,-7.798000000000002,0
73.0,2.0,2,-0.796999999999997,76.916,-8.594999999999999,0
74.0,2.0,2,-0.3539999999999992,76.56466666666667,-8.948999999999998,0
75.0,2.0,2,0.8419999999999987,76.46166666666667,-8.107,0
77.0,2.0,2,-0.20400000000000773,76.55633333333334,-8.311000000000007,0
78.0,2.0,2,0.3710000000000093,76.89266666666667,-7.939999999999998,0
3.0,2.0,2,-31.158,105.656,-31.158,0
4.0,2.0,2,-6.394999999999996,98.33133333333335,-37.553,0
5.0,2.0,2,-0.007999999999995566,85.81099999999999,-37.56099999999999,0
7.0,2.0,2,-0.7750000000000057,83.41833333333334,-38.336,0
8.0,2.0,2,-0.6779999999999973,82.93133333333334,-39.013999999999996,0
9.0,2.0,2,-0.5420000000000016,82.26633333333334,-39.556,0
10.0,2.0,2,0.26500000000000057,81.948,-39.291,0
11.0,2.0,2,-0.4519999999999982,81.705,-39.742999999999995,0
